2015	SIGCOMM '15	TIMELY: RTT-based Congestion Control for the Datacenter	{u'Vinh The Lam': u'Google, Inc., Moutainview, CA, USA', u'UC Berkeley, Berkeley, CA, USA': u'Google, Inc., Moutainview, CA, USA', u'Hassan Wassel': u'Google, Inc., Moutainview, CA, USA', u'Radhika Mittal': u'UC Berkeley, Berkeley, CA, USA', u'Emily Blem': u'Google, Inc., Moutainview, CA, USA', u'Google, Inc., Madison, WI, USA': u'Google, Inc., Moutainview, CA, USA', u'Google, Inc., Moutainview, CA, USA': u'Google, Inc., Moutainview, CA, USA', u'Nandita Dukkipati': u'Google, Inc., Moutainview, CA, USA'}	datacenter transport, delay-based congestion control, os-bypass, rdma
2015	SIGCOMM '15	Congestion Control for Large-Scale RDMA Deployments	{u'Yibo Zhu': u'U.C. Santa Barbara, Santa Barbara, CA, USA', u'Daniel Firestone': u'Microsoft, Redmond, WA, USA', u'U.C. Santa Barbara, Santa Barbara, CA, USA': u'Microsoft, Redmond, WA, USA', u'Chuanxiong Guo': u'Microsoft, Redmond, WA, USA', u'Haggai Eran': u'Microsoft, Redmond, WA, USA', u'Microsoft, Redmond, WA, USA': u'Microsoft, Redmond, WA, USA'}	ECN, PFC, RDMA, congestion control, datacenter transport
2015	SIGCOMM '15	Adaptive Congestion Control for Unpredictable Cellular Networks	{u'Yasir Zaki': u'University of Bremen, Bremen, Germany', u'Thomas P\xf6tsch': u'University of Bremen, Bremen, Germany'}	cellular network, congestion control, delay-based, transport protocol
2015	SIGCOMM '15	Enabling End-Host Network Functions	{u'Hitesh Ballani': u'Microsoft Research, Cambridge, United Kingdom', u'Microsoft Research, Cambridge, United Kingdom': u'University of Crete, Heraklion, Greece', u'Matthew P. Grosvenor': u'Microsoft Research, Cambridge, United Kingdom', u'Paolo Costa': u'Microsoft Research, Cambridge, United Kingdom', u'Christos Gkantsidis': u'Microsoft Research, Cambridge, United Kingdom'}	SDN, data-plane programming, network functions, network management, software defined networking
2015	SIGCOMM '15	Packet-Level Telemetry in Large Datacenter Networks	{u'Guohan Lu': u'Microsoft, Redmond, WA, USA', u'Jiaxin Cao': u'Microsoft, Redmond, WA, USA', u'U.C. Santa Barbara, Santa Barbara, CA, USA': u'Princeton University, Princeton, NJ, USA', u'Princeton University, Princeton, NJ, USA': u'Microsoft, Redmond, WA, USA', u'Albert Greenberg': u'Microsoft, Redmond, WA, USA', u'Nanxi Kang': u'Microsoft, Redmond, WA, USA', u'Yibo Zhu': u'U.C. Santa Barbara, Santa Barbara, CA, USA', u'Ratul Mahajan': u'U.C. Santa Barbara, Santa Barbara, CA, USA', u'Microsoft, Redmond, WA, USA': u'U.C. Santa Barbara, Santa Barbara, CA, USA'}	datacenter network, failure detection, probe
2015	SIGCOMM '15	Presto: Edge-based Load Balancing for Fast Datacenter Networks	{u'Kanak Agarwal': u'IBM Research, Austin, TX, USA', u'Keqiang He': u'University of Wisconsin-Madison, Madison, WI, USA', u'University of Wisconsin-Madison, Madison, WI, USA': u'IBM Research, Austin, TX, USA', u'Eric Rozner': u'IBM Research, Austin, TX, USA', u'IBM Research, Austin, TX, USA': u'University of Wisconsin-Madison, Madison, WI, USA'}	load balancing, software-defined networking
2015	SIGCOMM '15	Condor: Better Topologies Through Declarative Design	{u'Google / University of Southern California, Los Angeles, CA, USA': u'Google, Mountain View, CA, USA', u'Brandon Schlinker': u'Google / University of Southern California, Los Angeles, CA, USA', u'Sean Smith': u'Google, Mountain View, CA, USA', u'Jeffrey C. Mogul': u'University of Southern California, Los Angeles, CA, USA', u'Google, Mountain View, CA, USA': u'Google, Mountain View, CA, USA', u'Radhika Niranjan Mysore': u'Google, Mountain View, CA, USA'}	expandable topologies, slo compliance, topology design
2015	SIGCOMM '15	Silo: Predictable Message Latency in the Cloud	{u'Keon Jang': u'Intel Labs, Santa Clara, CA, USA', u'UC Berkeley, Berkeley, CA, USA': u'University of Cambridge, Cambridge, United Kingdom', u'Justine Sherry': u'Microsoft Research, Cambridge, United Kingdom', u'Intel Labs, Santa Clara, CA, USA': u'UC Berkeley, Berkeley, CA, USA'}	guaranteed latency, latency SLA, network QoS, network calculus, traffic pacing
2015	SIGCOMM '15	Low Latency Geo-distributed Data Analytics	{u'University of California at Berkeley, Berkeley, USA': u'Microsoft Research, Redmond, USA', u'Qifan Pu': u'University of California at Berkeley, Berkeley, USA', u'Peter Bodik': u'University of Wisconsin at Madison, Madison, USA', u'Microsoft Research, Redmond, USA': u'Microsoft Research, Redmond, USA', u'Srikanth Kandula': u'University of California at Berkeley, Berkeley, USA', u'Ganesh Ananthanarayanan': u'Microsoft Research, Redmond, USA'}	data analytics, geo-distributed, low latency, network aware, wan analytics
2015	SIGCOMM '15	Network-Aware Scheduling for Data-Parallel Jobs: Plan When You Can	{u'Peter Bodik': u'Microsoft Research, Redmond, WA, USA', u'Microsoft Research, Redmond, WA, USA': u'University of Illinois, Urbana-Champaign, Urbana, IL, USA', u'Ishai Menache': u'Microsoft Research, Redmond, WA, USA', u'University of Illinois, Urbana-Champaign, Urbana, IL, USA': u'Microsoft Research, Redmond, WA, USA', u'Virajith Jalaparti': u'University of Illinois, Urbana-Champaign, Urbana, IL, USA'}	cluster schedulers, cross-layer optimization, data-intensive applications, joint data and compute placement
2015	SIGCOMM '15	Efficient Coflow Scheduling Without Prior Knowledge	{u'Mosharaf Chowdhury': u'UC Berkeley, Berkeley, CA, USA', u'UC Berkeley, Berkeley, CA, USA': u'UC Berkeley, Berkeley, CA, USA'}	coflow, data-intensive applications, datacenter networks
2015	SIGCOMM '15	Hopper: Decentralized Speculation-aware Cluster Scheduling at Scale	{u'Xiaoqi Ren': u'California Institute of Technology, Pasadena, CA, USA', u'Microsoft Research, Redmond, WA, USA': u'University of Southern California, Los Angeles, CA, USA', u'California Institute of Technology, Pasadena, CA, USA': u'Microsoft Research, Redmond, WA, USA', u'Ganesh Ananthanarayanan': u'California Institute of Technology, Pasadena, CA, USA'}	decentralized scheduling, fairness, speculation, straggler
2015	SIGCOMM '15	Multi-Domain Service Orchestration Over Networks and Clouds: A Unified Approach	{u'Ericsson Research, Budapest, Hungary': u'Politecnico di Torino, Torino, Italy', u'Bal\xe1zs Sonkoly': u'Budapest University of Technology and Economics, Budapest, Hungary', u'J\xe1nos Czentye': u'Ericsson Research, Budapest, Hungary', u'Robert Szabo': u'Ericsson Research, Budapest, Hungary', u'D\xe1vid Jocha': u'Ghent University - iMinds, Ghent, Belgium', u'Budapest University of Technology and Economics, Budapest, Hungary': u'Ericsson Research, Budapest, Hungary'}	NFV, SDN, SFC control plane, multi-domain orchestration
2015	SIGCOMM '15	Virtual Network Function Orchestration with Scylla	{u'CREATE-NET, Trento, Italy': u'TU Berlin, Berlin, Germany', u'Roberto Riggio': u'CREATE-NET, Trento, Italy'}	enterprise WLANs, network function virtualization
2015	SIGCOMM '15	Network Policy Whiteboarding and Composition	{u'Chaithan Prakash': u'University of Wisconsin-Madison, Madison, WI, USA', u'Jeongkeun Lee': u'HP Labs, Palo Alto, CA, USA', u'HP Labs, Palo Alto, CA, USA': u'HP Labs, Palo Alto, CA, USA', u'Joon-Myung Kang': u'University of Wisconsin-Madison, Madison, WI, USA', u'Sujata Banerjee': u'HP Labs, Palo Alto, CA, USA', u'University of Wisconsin-Madison, Madison, WI, USA': u'HP Labs, Palo Alto, CA, USA'}	
2015	SIGCOMM '15	Chaos Monkey: Increasing SDN Reliability Through Systematic Network Destruction	{u'Duke University, Durham, NC, USA': u'ETH Z\xfcrich, Z\xfcrich, Switzerland', u'Princeton University, Princeton, NJ, USA': u'Duke University, Durham, NC, USA', u'Michael Alan Chang': u'Princeton University, Princeton, NJ, USA', u'Bredan Tschaen': u'Duke University, Durham, NC, USA'}	
2015	SIGCOMM '15	Enabling Performance Evaluation Beyond 10 Gbps	{u'Charalampos Rotsos': u'University of Cambridge, Cambridge, United Kingdom', u'University of Cambridge, Cambridge, United Kingdom': u'Lancaster University, Lancaster, United Kingdom', u'Gianni Antichi': u'University of Cambridge, Cambridge, United Kingdom'}	OSNT, SDN, high-performance, netFPGA, network testing, openflow
2015	SIGCOMM '15	A High-Radix, Low-Latency Optical Switch for Data Centers	{u'Hitesh Ballani': u'Microsoft Research, Cambridge, United Kingdom', u'Microsoft Research, Cambridge, United Kingdom': u'University College London, London, United Kingdom', u'Paolo Costa': u'University College London, London, United Kingdom', u'Adam Funnell': u'University College London, London, United Kingdom', u'Dan Alistarh': u'Microsoft Research, Cambridge, United Kingdom'}	TDMA, WDM, optical switching
2015	SIGCOMM '15	A Mininet-based Virtual Testbed for Distributed SDN Development	[u'Bob Lantz', u"Brian O'Connor"]	SDN, container based emulation, demonstration, distributed applications, distributed systems, mininet, network OS, network applications, software defined networking
2015	SIGCOMM '15	NetFPGA: Rapid Prototyping of Networking Devices in Open Source	{u'Yury Audzevich': u'University of Cambridge, Cambridge, United Kingdom', u'Georgina Kalogeridou': u'University of Cambridge, Cambridge, United Kingdom', u'University of Cambridge, Cambridge, United Kingdom': u'University of Cambridge, Cambridge, United Kingdom', u'Noa Zilberman': u'University of Cambridge, Cambridge, United Kingdom'}	high-speed, netFPGA, networking, programmable hardware
2015	SIGCOMM '15	Nf.Io: A File System Abstraction for NFV Orchestration	{u'Md. Faizul Bari': u'University of Waterloo, Waterloo, ON, Canada', u'University of Waterloo, Waterloo, ON, Canada': u'University of Waterloo, Waterloo, ON, Canada', u'Shihabur Rahman Chowdhury': u'University of Waterloo, Waterloo, ON, Canada'}	file system abstraction, network function virtualization, service chain orchestration
2015	SIGCOMM '15	EPOXIDE: A Modular Prototype for SDN Troubleshooting	{u'Tam\xe1s L\xe9vai': u'Budapest University of Technology and Economics, Budapest, Hungary', u'Istv\xe1n Pelle': u'Budapest University of Technology and Economics, Budapest, Hungary', u'Budapest University of Technology and Economics, Budapest, Hungary': u'Budapest University of Technology and Economics, Budapest, Hungary'}	EMACS, SDN, debugging, network troubleshooting
2015	SIGCOMM '15	FreeSurf: Application-Centric Wireless Access with SDN	{u'Zhen Cao': u'Leibniz Universit\xe4t Hannover, Hannover, Germany', u'Leibniz Universit\xe4t Hannover, Hannover, Germany': u'Leibniz Universit\xe4t Hannover, Hannover, Germany', u'J\xfcrgen Fitschen': u'Leibniz Universit\xe4t Hannover, Hannover, Germany'}	SDN, access control, authentication, wireless networks
2015	SIGCOMM '15	A Case for a Stateful Middlebox Networking Stack	{u'YoungGyoun Moon': u'Korea Advanced Institute of Science and Technology, Daejeon, South Korea', u'Donghwi Kim': u'Korea Advanced Institute of Science and Technology, Daejeon, South Korea', u'Muhammad A. Jamshed': u'Korea Advanced Institute of Science and Technology, Daejeon, South Korea', u'Korea Advanced Institute of Science and Technology, Daejeon, South Korea': u'Korea Advanced Institute of Science and Technology, Daejeon, South Korea'}	middlebox, networked systems
2015	SIGCOMM '15	Alternative Trust Sources: Reducing DNSSEC Signature Verification Operations with TLS	{u'Georgia Institute of Technology, Atlanta, GA, USA': u'Princeton University, Princeton, NJ, USA', u'Sean Donovan': u'Georgia Institute of Technology, Atlanta, GA, USA'}	DNSsec, networksecurity
2015	SIGCOMM '15	Extreme Data-rate Scheduling for the Data Center	{u'Neelakandan Manihatty Bojan': u'University of Cambridge, Cambridge, United Kingdom', u'University of Cambridge, Cambridge, United Kingdom': u'University of Cambridge, Cambridge, United Kingdom', u'Noa Zilberman': u'University of Cambridge, Cambridge, United Kingdom'}	data center networks, optical networks, scheduling, switching
2015	SIGCOMM '15	Short vs. Long Flows: A Battle That Both Can Win	{u'Morteza Kheirkhah': u'University of Sussex, Brighton , United Kingdom', u'University of Sussex, Brighton , United Kingdom': u'University of Sussex, Brighton , United Kingdom', u'Ian Wakeman': u'University of Sussex, Brighton , United Kingdom'}	NS-3, data center, multi-path TCP, packet scatter
2015	SIGCOMM '15	On the Optimization of Request Routing for Content Delivery	{u'Walid Benchaita': u'Alcatel-Lucent Bell Labs France, Nozay, France', u'Alcatel-Lucent Bell Labs France, Nozay, France': u'Alcatel-Lucent Bell Labs France, Nozay, France', u'Samir Ghamri-Doudane': u'UPMC Sorbonne Universit\xe9s & IUF, Paris, France'}	
2015	SIGCOMM '15	Sampling and Large Flow Detection in SDN	{u'Anat Bremler-Barr': u'Tel-Aviv University, Tel-Aviv, Israel', u'Tel-Aviv University, Tel-Aviv, Israel': u'Interdisciplinary Center, Herzliya, Israel', u'Yehuda Afek': u'Tel-Aviv University, Tel-Aviv, Israel', u'Interdisciplinary Center, Herzliya, Israel': u'Tel-Aviv University, Tel-Aviv, Israel'}	heavy hitters, network monitoring, software defined networks
2015	SIGCOMM '15	Towards Scalable SDN Switches: Enabling Faster Flow Table Entries Installation	{u'NEC Laboratories Europe, Heidelberg, Germany': u'NEC Laboratories Europe, Heidelberg, Germany', u'Roberto Bifulco': u'NEC Laboratories Europe, Heidelberg, Germany'}	openflow, reactive control plane, software-defined networking
2015	SIGCOMM '15	Supercharge Me: Boost Router Convergence with SDN	{u'Thomas Holterbach': u'ETH Z\xfcrich, Z\xfcrich, Switzerland', u'Michael Alan Chang': u'ETH Z\xfcrich/Princeton University, Z\xfcrich, Switzerland', u'ETH Z\xfcrich, Z\xfcrich, Switzerland': u'ETH Z\xfcrich, Z\xfcrich, Switzerland', u'ETH Z\xfcrich/Princeton University, Z\xfcrich, Switzerland': u'ETH Z\xfcrich, Z\xfcrich, Switzerland'}	fast convergence, network performance analysis, routers
2015	SIGCOMM '15	BitCuts: Towards Fast Packet Classification for Order-Independent Rules	{u'Xiang Wang': u'IBM China Research Lab, Beijing, China', u'Zhi Liu': u'Tsinghua University, Beijing, China', u'Tsinghua University, Beijing, China': u'Tsinghua University, Beijing, China'}	order-independent rules, packet classification
2015	SIGCOMM '15	A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP	{u'Abhishek Jindal': u'Carnegie Mellon University, Pittsburgh, USA', u'Carnegie Mellon University, Pittsburgh, USA': u'Carnegie Mellon University, Pittsburgh, USA', u'Xiaoqi Yin': u'Carnegie Mellon University, Pittsburgh, USA'}	bitrate adaptation, dash, internet video, model predictive control
2015	SIGCOMM '15	Practical, Real-time Centralized Control for CDN-based Live Video Delivery	{u'Matthew K. Mukerjee': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Carnegie Mellon University, Pittsburgh, PA, USA': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'David Naylor': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Junchen Jiang': u'Carnegie Mellon University, Pittsburgh, PA, USA'}	CDNs, central optimization, hybrid control, live video
2015	SIGCOMM '15	Caraoke: An E-Toll Transponder Network for Smart Cities	{u'Omid Abari': u'MIT, Cambridge, MA, USA', u'Deepak Vasisht': u'MIT, Cambridge, MA, USA', u'MIT, Cambridge, MA, USA': u'MIT, Cambridge, MA, USA'}	RF localization, active RFID, electronic toll collection (ETC), smart city, wireless
2015	SIGCOMM '15	BackFi: High Throughput WiFi Backscatter	{u'Dinesh Bharadia': u'Stanford University, Stanford, CA, USA', u'Stanford University, Stanford, CA, USA': u'Stanford University, Stanford, CA, USA', u'Kiran Raj Joshi': u'Stanford University, Stanford, CA, USA'}	ambient backscatter, backscatter communication, backscatter decoder, full duplex backscatter, internet of things (iot), wifi backscatter
2015	SIGCOMM '15	SpotFi: Decimeter Level Localization Using WiFi	{u'Manikanta Kotaru': u'Stanford University, Stanford, CA, USA', u'Stanford University, Stanford, CA, USA': u'Stanford University, Stanford, CA, USA', u'Kiran Joshi': u'Stanford University, Stanford, CA, USA'}	CSI, OFDM, indoor localization, internet of things (IOT), wifi, wireless
2015	SIGCOMM '15	Laissez-Faire: Fully Asymmetric Backscatter Communication	{u'Pan Hu': u'University of Massachusetts Amherst, Amherst, MA, USA', u'Pengyu Zhang': u'University of Massachusetts Amherst, Amherst, MA, USA', u'University of Massachusetts Amherst, Amherst, MA, USA': u'University of Massachusetts Amherst, Amherst, MA, USA'}	architecture, backscatter, wireless
2015	SIGCOMM '15	Scaling Up Clustered Network Appliances with ScaleBricks	{u'Carnegie Mellon University, Pittsburgh, PA, USA': u'Harvard University, Cambridge, MA, USA', u'Dong Zhou': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'David G. Andersen': u'Intel Labs, Hillsoboro, OR, USA', u'Bin Fan': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Hyeontaek Lim': u'Intel Labs, Pittsburgh, PA, USA'}	hashing algorithms, network function virtualization, scalability
2015	SIGCOMM '15	Rollback-Recovery for Middleboxes	{u'UC Berkeley, Berkeley, CA, USA': u'NEC Labs, Heidelberg, Germany', u'Arvind Krishnamurthy': u'UC Berkeley, Berkeley, CA, USA', u'Aurojit Panda': u'Intel Research, Hillsboro, OR, USA', u'Peter Xiang Gao': u'UC Berkeley, Berkeley, CA, USA', u'University of Washington, Seattle, WA, USA': u'University of Pisa, Pisa, Italy', u'Justine Sherry': u'UC Berkeley, Berkeley, CA, USA', u'Soumya Basu': u'University of Washington, Seattle, WA, USA', u'Christian Maciocco': u'UC Berkeley and ICSI, Berkeley, CA, USA'}	middlebox reliability, parallel fault-tolerance
2015	SIGCOMM '15	BlindBox: Deep Packet Inspection over Encrypted Traffic	{u'UC Berkeley, Berkeley, CA, USA': u'UC Berkeley, Berkeley, CA, USA', u'Justine Sherry': u'UC Berkeley, Berkeley, CA, USA', u'Chang Lan': u'UC Berkeley and ETH Z\xfcrich, Berkeley, CA, USA'}	middlebox privacy, network privacy, searchable encryption
2015	SIGCOMM '15	Multi-Context TLS (mcTLS): Enabling Secure In-Network Functionality in TLS	{u'Matteo Varvello': u'Telef\xf3nica, Barcelona, Spain', u'David Naylor': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Telef\xf3nica Research, Barcelona, Spain': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Carnegie Mellon University, Pittsburgh, PA, USA': u'Case Western Reserve University, Cleveland, OH, USA', u'Kyle Schomp': u'Telef\xf3nica Research, Barcelona, Spain', u'Ilias Leontiadis': u'Telef\xf3nica Research, Barcelona, Spain', u'Case Western Reserve University, Cleveland, OH, USA': u'Telef\xf3nica Research, Barcelona, Spain'}	https, ssl, tls
2015	SIGCOMM '15	Jupiter Rising: A Decade of Clos Topologies and Centralized Control in Google's Datacenter Network	{u'Gaurav Desai': u'Google, Mountain View, USA', u'Amit Agarwal': u'Google, Mountain View, USA', u'Joon Ong': u'Google, Mountain View, USA', u'Ashby Armistead': u'Google, Mountain View, USA', u'Glen Anderson': u'Google, Mountain View, USA', u'Arjun Singh': u'Google, Mountain View, USA', u'Google, Mountain View, USA': u'Google, Mountain View, USA', u'Roy Bannon': u'Google, Mountain View, USA', u'Seb Boving': u'Google, Mountain View, USA', u'Bob Felderman': u'Google, Mountain View, USA'}	centralized control and management, clos topology, datacenter networks, merchant silicon
2015	SIGCOMM '15	End-User Mapping: Next Generation Request Routing for Content Delivery	{u'Fangfei Chen': u'Akamai Technologies, Cambridge, MA, USA', u'Akamai Technologies, Cambridge, MA, USA': u'University of Massachusetts, Amherst, MA, USA', u'Ramesh K. Sitaraman': u'Akamai Technologies, Cambridge, MA, USA'}	DNS, akamai, content delivery networks, load balancing, name servers, network measurement, request routing, server assignment, web performance
2015	SIGCOMM '15	Large-scale Measurements of Wireless Network Behavior	[u'Sanjit Biswas', u'John Bicket', u'Edmund Wong', u'Raluca Musaloiu-E', u'Apurv Bhartia', u'Dan Aguayo']	802.11, large-scale measurements, network usage data
2015	SIGCOMM '15	Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis	{u'Dave Maltz': u'Microsoft, Redmond, USA', u'Yingnong Dang': u'Microsoft, Beijing, China', u'Ray Huang': u'Microsoft, Redmond, WA, USA', u'Microsoft, Redmond, WA, USA': u'Microsoft, Redmond, WA, USA', u'Microsoft, Beijing, China': u'Microsoft, Beijing, China', u'Lihua Yuan': u'Microsoft, Redmond, WA, USA', u'Dong Xiang': u'Microsoft, Beijing, China', u'Chuanxiong Guo': u'Microsoft, Redmond, WA, USA'}	data center networking, network troubleshooting, silent packet drops
2015	SIGCOMM '15	Inside the Social Network's (Datacenter) Network	{u'Hongyi Zeng': u'University of California, San Diego, San Diego, CA, USA', u'Arjun Roy': u'University of California, San Diego, San Diego, CA, USA', u'University of California, San Diego, San Diego, CA, USA': u'University of California, San Diego, San Diego, CA, USA'}	datacenter traffic patterns
2015	SIGCOMM '15	Sub-Nanosecond Time of Flight on Commercial Wi-Fi Cards	{u'Deepak Vasisht': u'MIT, Cambridge, MA, USA', u'MIT, Cambridge, MA, USA': u'MIT, Cambridge, MA, USA', u'Swarun Kumar': u'MIT, Cambridge, MA, USA'}	localization, time-of-flight, wireless
2015	SIGCOMM '15	A Real-time 802.11 Compatible Distributed MIMO System	{u'Ezzeldin Hamed': u'MIT, Cambridge, MA, USA', u'Hariharan Rahul': u'MIT, Cambridge, MA, USA', u'MIT, Cambridge, MA, USA': u'MIT, Cambridge, MA, USA'}	802.11, MIMO, distributed MIMO, multi-user MIMO, network protocols, signal processing, wireless access points, wireless networks
2015	SIGCOMM '15	Programming the Home and Enterprise WiFi with OpenSDWN	{u'Julius Schulz-Zander': u'Technische Universit\xe4t Berlin, Berlin, Germany', u'Bogdan Ciobotaru': u'Technische Universit\xe4t Berlin, Berlin, Germany', u'Technische Universit\xe4t Berlin, Berlin, Germany': u'CREATE-NET, Trento, Italy', u'Carlos Mayer': u'Technische Universit\xe4t Berlin, Berlin, Germany'}	enterprise wlans, network function virtualization, programmable ran, software-defined networking, wi-fi
2015	SIGCOMM '15	See How ISPs Care: An RPKI Validation Extension for Web Browsers	{u'Matthias W\xe4hlisch': u'Freie Universit\xe4t Berlin, Berlin, Germany', u'Freie Universit\xe4t Berlin, Berlin, Germany': u'HAW Hamburg, Hamburg, Germany'}	BGP, RPKI, deployment, secure inter-domain routing, web
2015	SIGCOMM '15	I-tee: A Fully Automated Cyber Defense Competition for Students	{u'Tallinn University of Technology, Tallinn, Estonia': u'Tallinn University of Technology, Tallinn, Estonia', u'Margus Ernits': u'Tallinn University of Technology, Tallinn, Estonia'}	auto-configuration, cyber security exercises, virtual networks
2015	SIGCOMM '15	Extreme Web Caching for Faster Web Browsing	{u'Ali Raza': u'University of Bremen, Bremen, Germany'}	HTTP, caching, max-age
2015	SIGCOMM '15	WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation	{u'Simon Yau': u'Texas A&M University, College Station, TX, USA', u'Texas A&M University, College Station, TX, USA': u'National Instruments, Austin, TX, USA', u'I-Hong Hou': u'National Instruments, Austin, TX, USA', u'Liang Ge': u'Texas A&M University, College Station, TX, USA', u'Ping-Chun Hsieh': u'Texas A&M University, College Station, TX, USA'}	MAC, software-defined radio, wireless testbed
2015	SIGCOMM '15	RPKI MIRO: Monitoring and Inspection of RPKI Objects	{u'Matthias W\xe4hlisch': u'HAW Hamburg, Hamburg, Germany', u'Freie Universit\xe4t Berlin, Berlin, Germany': u'Freie Universit\xe4t Berlin, Berlin, Germany', u'Andreas Reuter': u'Freie Universit\xe4t Berlin, Berlin, Germany'}	PKI monitoring, RPKI measurement, secure inter-domain routing
2015	SIGCOMM '15	Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding As a Service	{u'D\xe1vid Szab\xf3': u'Budapest University of Technology and Economics, Budapest, Hungary', u'Budapest University of Technology and Economics, Budapest, Hungary': u'Budapest University of Technology and Economics, Budapest, Hungary', u'Bal\xe1zs Sonkoly': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Felici\xe1n N\xe9meth': u'Budapest University of Technology and Economics, Budapest, Hungary'}	NFV, SDN, mininet, network coding
2015	SIGCOMM '15	Yo-Yo Attack: Vulnerability In Auto-scaling Mechanism	{u'Mor Sides': u'Interdisciplinary Center, Herzliya, Israel', u'Interdisciplinary Center, Herzliya, Israel': u'Interdisciplinary Center, Herzliya, Israel'}	auto-scaling, cloud attack
2015	SIGCOMM '15	Could End System Caching and Cooperation Replace In-Network Caching in CCN?	{u'Haibo Wu': u'Computer Network Information Center, Chinese Academy of Sciences, Beijing, China', u'Computer Network Information Center, Chinese Academy of Sciences, Beijing, China': u'Computer Network Information Center, Chinese Academy of Sciences, Beijing, China', u'Jun Li': u'Computer Network Information Center, Chinese Academy of Sciences, Beijing, China'}	CCN, caching, cooperation, end system
2015	SIGCOMM '15	Analysis of Game Bot's Behavioral Characteristics in Social Interaction Networks of MMORPG	{u'Ah Reum Kang': u'Korea University, Seoul, South Korea', u'Korea University, Seoul, South Korea': u'Korea University, Seoul, South Korea', u'Seong Hoon Jeong': u'Korea University, Seoul, South Korea'}	game bot, massively multiplayer online game, social network analysis
2015	SIGCOMM '15	FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer	{u'Baokang Zhao': u'National University of Defense Technology, Changsha, China', u'Dezun Dong': u'National University of Defense Technology, Changsha, China', u'Jinzhen Bao': u'National University of Defense Technology, Changsha, China', u'National University of Defense Technology, Changsha, China': u'National University of Defense Technology, Changsha, China'}	data center network, free space optics, multicast
2015	SIGCOMM '15	Coarse-grained Scheduling with Software-Defined Networking Switches	{u'University Nice Sophia Antipolis, Sophia Antipolis, France': u'University Nice Sophia Antipolis, Sophia Antipolis, France', u'Myriana Rifai': u'University Nice Sophia Antipolis, Sophia Antipolis, France', u'Dino Lopez-Pacheco': u'University Nice Sophia Antipolis, Sophia Antipolis, France'}	
2015	SIGCOMM '15	BitMiner: Bits Mining in Internet Traffic Classification	{u'Yibo Xue': u'University of California, Los Angeles, Los Angeles, USA', u'Zhenlong Yuan': u'Tsinghua University, Beijing, China', u'Tsinghua University, Beijing, China': u'Tsinghua University, Beijing, China'}	bit-level signatures, bits mining, traffic classification
2015	SIGCOMM '15	The Internet of Names: A DNS Big Dataset	{u'University of Twente, Enschede, Netherlands': u'University of Twente, Enschede, Netherlands', u'Roland van Rijswijk-Deij': u'University of Twente, Enschede, Netherlands', u'Mattijs Jonker': u'University of Twente, Enschede, Netherlands'}	DNS, active measurements, big data, internet evolution
2015	SIGCOMM '15	Toward Automated Testing of Geo-Distributed Replica Selection Algorithms	{u'Kirill Bogdanov': u'KTH Royal Institute of Technology, Stockholm, Sweden', u'KTH Royal Institute of Technology, Stockholm, Sweden': u'University Complutense of Madrid (UCM) Spain, Madrid, Spain', u'Miguel Pe\xf3n-Quir\xf3s': u'KTH Royal Institute of Technology, Stockholm, Sweden', u'University Complutense of Madrid (UCM) Spain, Madrid, Spain': u'KTH Royal Institute of Technology, Stockholm, Sweden'}	replica selection algorithms, software testing and debugging, symbolic execution, wide area networks
2015	SIGCOMM '15	Challenging Entropy-based Anomaly Detection and Diagnosis in Cellular Networks	{u'Pierdomenico Fiadino': u'FTW Vienna, Vienna, Austria', u"Alessandro D'Alconzo": u'FTW Vienna, Vienna, Austria', u'FTW Vienna, Vienna, Austria': u'FTW Vienna, Vienna, Austria'}	
2015	SIGCOMM '15	Coracle: Evaluating Consensus at the Internet Edge	{u'Heidi Howard': u'University of Cambridge, Cambridge, United Kingdom', u'University of Cambridge, Cambridge, United Kingdom': u'University of Cambridge, Cambridge, United Kingdom'}	dependable systems, distributed consensus, fault-tolerance
2015	SIGCOMM '15	How to Bid the Cloud	{u'Princeton University, Princeton, NJ, USA': u'Princeton University, Princeton, NJ, USA', u'Liang Zheng': u'Princeton University, Princeton, NJ, USA', u'Carlee Joe-Wong': u'National University of Singapore, Singapore, Singapore', u'Chee Wei Tan': u'City University of Hong Kong, Hong Kong, Hong Kong'}	cloud pricing, optimization, spot instance
